x,f_hz,V_real,V_imag,l,b,h,rho,E0,eta,F_tip,m_tip,k_phi,k_x,use_ideal
0.2,659.0,-0.005007528359963179,-0.02002422645954467,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,660.0,-0.0036903098568300697,-0.020058519120386288,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,661.0,-0.002756907435543896,-0.020316016141996716,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,662.0,-0.0021057763096232187,-0.020629279531105507,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,663.0,-0.00164637544513403,-0.02093207877839967,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,664.0,-0.0013154705281671112,-0.021202567998869073,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,665.0,-0.0010716174280336276,-0.021436547882163117,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,666.0,-0.0008878988402639543,-0.021636245991773016,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,667.0,-0.0007466384265485605,-0.021805819518773556,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,668.0,-0.0006360110560337288,-0.02194962760125832,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,669.0,-0.0005479394129351421,-0.0220716256126253,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,670.0,-0.00047678989465062147,-0.022175205803285223,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,671.0,-0.00041855428901092784,-0.022263207432818035,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,672.0,-0.00037032735250670714,-0.02233798340698378,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,673.0,-0.0003299668862364469,-0.022401478361696897,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,674.0,-0.00029586826607737527,-0.022455301409962422,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,675.0,-0.0002668120760903899,-0.022500788425523194,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,676.0,-0.00024185930339702233,-0.02253905336729343,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,677.0,-0.00022027803824542781,-0.022571029810234646,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,678.0,-0.0002014914051477877,-0.022597504280605824,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,679.0,-0.00018504003587314333,-0.022619142945055,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,680.0,-0.00017055465599416386,-0.022636512992949574,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,681.0,-0.00015773580665419558,-0.022650099811268733,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,682.0,-0.00014633866823298396,-0.022660320831209255,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,683.0,-0.00013616157805286977,-0.022667536740380245,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,684.0,-0.0001270372543277183,-0.022672060604900665,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,685.0,-0.00011882602459831155,-0.02267416532754829,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,686.0,-0.00011141055423683163,-0.022674089775796585,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,687.0,-0.00010469170843585753,-0.022672043841832766,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,688.0,-9.85852784928273e-05,-0.022668212640985192,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,689.0,-9.301937278217077e-05,-0.0226627600117711,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,690.0,-8.793232303470731e-05,-0.022655831447155994,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,691.0,-8.327099315853284e-05,-0.02264755656037698,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,692.0,-7.898940477349331e-05,-0.022638051168136424,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,693.0,-7.504761362618821e-05,-0.02262741905781446,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,694.0,-7.14107860158148e-05,-0.022615753492589704,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,695.0,-6.80484356491899e-05,-0.022603138498238678,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,696.0,-6.493378992166052e-05,-0.022589649967322382,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,697.0,-6.204326118685959e-05,-0.022575356610017666,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,698.0,-5.935600363806391e-05,-0.022560320775667674,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,699.0,-5.685354034857121e-05,-0.022544599164939685,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,700.0,-5.4519448080719905e-05,-0.022528243449088485,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,701.0,-5.233908987747972e-05,-0.02251130081006151,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,702.0,-5.029938734774631e-05,-0.022493814412926225,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,703.0,-4.838862606267841e-05,-0.02247582382024985,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,704.0,-4.6596288681454364e-05,-0.0224573653565361,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,705.0,-4.4912911387861196e-05,-0.022438472429564513,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,706.0,-4.3329959994451586e-05,-0.022419175814432157,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,707.0,-4.1839722698567735e-05,-0.0223995039052271,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,708.0,-4.04352169841001e-05,-0.02237948293853685,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,709.0,-3.9110108578920645e-05,-0.022359137192385,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,710.0,-3.785864071852204e-05,-0.022338489163677634,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,711.0,-3.6675572246590266e-05,-0.022317559726809245,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,712.0,-3.555612331452806e-05,-0.022296368275712575,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,713.0,-3.449592763343849e-05,-0.022274932851326694,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,714.0,-3.3490990391312885e-05,-0.02225327025619459,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,715.0,-3.253765108096263e-05,-0.022231396157676355,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,716.0,-3.163255059522163e-05,-0.022209325181072104,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,717.0,-3.077260203935838e-05,-0.022187070993783708,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,718.0,-2.9954964788860742e-05,-0.022164646381503034,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,719.0,-2.9177021387163188e-05,-0.02214206331729214,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,720.0,-2.8436356933939518e-05,-0.022119333024315648,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,721.0,-2.7730740662077284e-05,-0.022096466032894113,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,722.0,-2.7058109442099986e-05,-0.022073472232468572,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,723.0,-2.6416552987204583e-05,-0.022050360918996786,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,724.0,-2.5804300561803486e-05,-0.02202714083824291,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,725.0,-2.5219709021659283e-05,-0.022003820225369022,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,726.0,-2.46612520355611e-05,-0.021980406841191978,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,727.0,-2.412751035723486e-05,-0.021956908005428433,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,728.0,-2.3617163032335175e-05,-0.021933330627216117,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,729.0,-2.3128979439397028e-05,-0.021909681233168287,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,730.0,-2.2661812075797055e-05,-0.02188596599319099,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,731.0,-2.221459001021635e-05,-0.021862190744269074,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,732.0,-2.1786312932386768e-05,-0.02183836101240496,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,733.0,-2.1376045738801398e-05,-0.02181448203287635,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,734.0,-2.098291360014577e-05,-0.021790558768961202,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,735.0,-2.060609746223673e-05,-0.02176659592926451,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,736.0,-2.0244829937666868e-05,-0.021742597983767542,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,737.0,-1.9898391550034252e-05,-0.021718569178708853,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,738.0,-1.9566107296806695e-05,-0.021694513550395665,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,739.0,-1.9247343500448867e-05,-0.021670434938034926,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,740.0,-1.894150492074791e-05,-0.021646336995665167,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,741.0,-1.8648032104030082e-05,-0.021622223203262417,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,742.0,-1.8366398947539226e-05,-0.02159809687708696,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,743.0,-1.8096110459443585e-05,-0.021573961179331726,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,744.0,-1.7836700696937894e-05,-0.02154981912712739,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,745.0,-1.75877308666392e-05,-0.021525673600954788,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,746.0,-1.734878757307249e-05,-0.021501527352510316,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,747.0,-1.711948120243981e-05,-0.021477383012066597,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,748.0,-1.6899444430060118e-05,-0.021453243095366562,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,749.0,-1.6688330841060877e-05,-0.02142911001008633,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,750.0,-1.6485813654825643e-05,-0.02140498606189883,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,751.0,-1.6291584544657833e-05,-0.021380873460167937,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,752.0,-1.610535254485639e-05,-0.021356774323300225,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,753.0,-1.5926843038182726e-05,-0.021332690683779104,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,754.0,-1.575579681730797e-05,-0.021308624492904472,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,755.0,-1.559196921441509e-05,-0.021284577625258976,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,756.0,-1.5435129293662145e-05,-0.02126055188292027,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,757.0,-1.5285059101708066e-05,-0.02123654899943741,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,758.0,-1.5141552971867619e-05,-0.02121257064358782,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,759.0,-1.5004416877938923e-05,-0.02118861842293033,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,760.0,-1.4873467834019113e-05,-0.02116469388716844,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,761.0,-1.4748533336980276e-05,-0.021140798531336987,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,762.0,-1.4629450848576585e-05,-0.021116933798824452,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,763.0,-1.451606731437709e-05,-0.02109310108424223,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,764.0,-1.4408238716998924e-05,-0.02106930173615146,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,765.0,-1.4305829661308382e-05,-0.021045537059657168,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,766.0,-1.420871298947119e-05,-0.02102180831887889,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,767.0,-1.4116769423896319e-05,-0.020998116739306422,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,768.0,-1.4029887236309696e-05,-0.020974463510048422,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,769.0,-1.3947961941330733e-05,-0.020950849785981558,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,770.0,-1.387089601305575e-05,-0.0209272766898071,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,771.0,-1.3798598623312086e-05,-0.020903745314021453,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,772.0,-1.3730985400334402e-05,-0.020880256722806842,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,773.0,-1.3667978206738504e-05,-0.020856811953847997,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,774.0,-1.3609504935774482e-05,-0.02083341202008007,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,775.0,-1.3555499324919323e-05,-0.02081005791137331,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,776.0,-1.3505900785975327e-05,-0.020786750596158924,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,777.0,-1.3460654250910328e-05,-0.020763491023001172,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,778.0,-1.3419710032751891e-05,-0.02074028012211981,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,779.0,-1.338302370093091e-05,-0.020717118806867118,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,780.0,-1.3350555970521902e-05,-0.020694007975163613,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,781.0,-1.3322272604907747e-05,-0.020670948510896164,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,782.0,-1.329814433144112e-05,-0.020647941285282207,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,783.0,-1.3278146769747296e-05,-0.020624987158203652,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,784.0,-1.326226037235955e-05,-0.02060208697951376,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,785.0,-1.3250470377436237e-05,-0.020579241590320485,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,786.0,-1.3242766773356888e-05,-0.02055645182424935,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,787.0,-1.3239144275053121e-05,-0.020533718508689045,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,788.0,-1.3239602311967754e-05,-0.020511042466022863,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,789.0,-1.324414502759879e-05,-0.020488424514848936,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,790.0,-1.3252781290622592e-05,-0.020465865471192318,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,791.0,-1.3265524717640387e-05,-0.020443366149711817,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,792.0,-1.328239370765585e-05,-0.020420927364904553,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,793.0,-1.3303411488413157e-05,-0.02039854993231125,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,794.0,-1.3328606174808941e-05,-0.020376234669725074,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,795.0,-1.3358010839612199e-05,-0.020353982398407078,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,796.0,-1.3391663596806541e-05,-0.020331793944311425,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,797.0,-1.3429607697902417e-05,-0.02030967013932308,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,798.0,-1.347189164164214e-05,-0.020287611822511493,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,799.0,-1.3518569297568871e-05,-0.02026561984140324,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,800.0,-1.3569700044004352e-05,-0.020243695053276948,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,801.0,-1.3625348921036289e-05,-0.02022183832648398,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,802.0,-1.368558679919994e-05,-0.02020005054179832,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,803.0,-1.3750490564607755e-05,-0.020178332593799305,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,804.0,-1.3820143321360356e-05,-0.02015668539229112,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,805.0,-1.3894634612166388e-05,-0.020135109863762844,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,806.0,-1.3974060658184696e-05,-0.0201136069528934,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,807.0,-1.4058524619211581e-05,-0.02009217762410566,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,808.0,-1.4148136875436987e-05,-0.02007082286317442,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,809.0,-1.424301533211632e-05,-0.02004954367889298,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,810.0,-1.434328574863096e-05,-0.02002834110480367,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,811.0,-1.4449082093552808e-05,-0.020007216200997605,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,812.0,-1.4560546927469903e-05,-0.01998617005598961,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,813.0,-1.46778318155208e-05,-0.019965203788674463,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,814.0,-1.4801097771715406e-05,-0.01994431855037101,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,815.0,-1.4930515737388166e-05,-0.019923515526961328,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,816.0,-1.5066267096278147e-05,-0.019902795941132267,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,817.0,-1.5208544229016766e-05,-0.019882161054727693,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,818.0,-1.535755111002236e-05,-0.019861612171219987,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,819.0,-1.5513503950140955e-05,-0.019841150638310094,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,820.0,-1.5676631888626425e-05,-0.019820777850666188,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,821.0,-1.584717773845155e-05,-0.01980049525281185,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,822.0,-1.6025398789295968e-05,-0.01978030434217525,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,823.0,-1.6211567672994482e-05,-0.019760206672312125,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,824.0,-1.640597329669356e-05,-0.01974020385631592,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,825.0,-1.6608921849475608e-05,-0.01972029757043008,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,826.0,-1.6820737888827234e-05,-0.019700489557878394,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,827.0,-1.7041765513883364e-05,-0.01968078163293054,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,828.0,-1.7272369633198727e-05,-0.019661175685221955,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,829.0,-1.7512937335491323e-05,-0.01964167368434829,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,830.0,-1.7763879372768013e-05,-0.01962227768475674,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,831.0,-1.8025631766140868e-05,-0.0196029898309586,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,832.0,-1.8298657545828486e-05,-0.019583812363089433,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,833.0,-1.8583448638007995e-05,-0.01956474762284587,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,834.0,-1.8880527912582422e-05,-0.01954579805983045,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,835.0,-1.9190451407453898e-05,-0.019526966238339244,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,836.0,-1.9513810746681037e-05,-0.01950825484463004,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,837.0,-1.9851235771766812e-05,-0.019489666694712707,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,838.0,-2.0203397407585294e-05,-0.019471204742707207,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,839.0,-2.0571010786925115e-05,-0.019452872089819516,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,840.0,-2.0954838660362036e-05,-0.019434671993990495,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
